APRESENTADORA	[firm] Pode. Prefira uma denominação que revele a medida, como razão de mamografias de rastreamento por mulheres da população-alvo. Transparência no nome evita uma interpretação maior do que os dados sustentam.
ESTUDANTE	[thinking] Também preciso escolher o território: residência da mulher ou município do prestador.
APRESENTADORA	[affirming] Exatamente. Para aproximação da cobertura populacional, residência costuma ser mais adequada. Para estudar oferta e fluxos, local do prestador pode ser mais informativo.
ESTUDANTE	[curious] E se eu quiser analisar tempo até o resultado?
APRESENTADORA	[explaining] Compare datas compatíveis, como realização e liberação do laudo. Avalie dados ausentes e valores impossíveis. Em vez de usar apenas a média, apresente mediana e percentis, porque os tempos costumam ter distribuição assimétrica.
ESTUDANTE	[engaged] Para tempo entre diagnóstico e tratamento, mudo de fonte e uso o Painel Oncologia.
APRESENTADORA	[affirming] Isso. Os intervalos respondem a etapas distintas da linha de cuidado e não devem ser tratados como se fossem a mesma medida.
ESTUDANTE	[curious] Como o público acessa essas informações?
APRESENTADORA	[explaining] O DATASUS oferece tabulações do SISCAN, além das séries históricas de SISCOLO e SISMAMA. O Painel Oncologia também está disponível em TabNet. O capítulo online reúne os endereços, manuais e relatórios de qualidade.
ESTUDANTE	[thinking] Como as páginas podem mudar, vale registrar a data de acesso, os filtros e o período consultado.
APRESENTADORA	[affirming] Sempre. Guarde também a definição das categorias e, quando possível, o arquivo ou a tabela extraída. Isso torna a análise reprodutível.
ESTUDANTE	[curious] Se você tivesse de resumir os erros mais comuns, quais seriam?
APRESENTADORA	[explaining] Contar exames como pessoas; misturar rastreamento e diagnóstico; tratar competência como data clínica; ignorar a transição entre SISCOLO, SISMAMA e SISCAN; comparar territórios sem avaliar cobertura; e interpretar seguimento ausente como cuidado não realizado.
ESTUDANTE	[engaged] Eu acrescentaria usar o Painel Oncologia como se fosse um registro de incidência ou uma descrição completa da trajetória.
APRESENTADORA	[affirming] Muito bem. E também esquecer que SIA e SISCAN têm finalidades diferentes, mesmo quando registram procedimentos relacionados.
ESTUDANTE	[curious] Qual seria um bom checklist antes de publicar um resultado?
APRESENTADORA	[explaining] Pergunte: escolhi a fonte adequada? Declarei a unidade? Separei rastreamento e diagnóstico? Tratei repetição? Conferi as datas? Avaliei cobertura e completitude? Registrei filtros e data de extração? Descrevi limites do relacionamento?
ESTUDANTE	[thinking] E, se o período atravessa a implantação, verifiquei SISCOLO, SISMAMA e SIA, em vez de presumir continuidade perfeita.
APRESENTADORA	[affirming] Exatamente. Essa verificação histórica evita interpretar mudança de sistema como mudança epidemiológica ou assistencial.
ESTUDANTE	[curious] Agora consigo responder à pergunta inicial. Mil mamografias não significam automaticamente mil mulheres rastreadas.
APRESENTADORA	[warmly] Perfeito. Elas significam mil exames dentro do recorte consultado. Para saber quantas eram de rastreamento, quantas mulheres únicas participaram, onde residiam e quais foram os resultados, precisamos examinar indicação, identificadores, território e qualidade dos registros.
ESTUDANTE	[thoughtful] E o valor do SISCAN está justamente em acrescentar contexto clínico e assistencial à contagem, desde que a gente respeite seus limites.
APRESENTADORA	[affirming] Essa é a síntese. O SISCAN conecta solicitação, exame, resultado, qualidade e seguimento nos cânceres do colo do útero e de mama. SISCOLO e SISMAMA preservam a história, e o Painel Oncologia mostra como a integração de sistemas pode apoiar o monitoramento do tratamento.
ESTUDANTE	[warmly] Fico com uma regra simples: antes de contar, pergunte se a linha representa exame, pessoa, laudo ou etapa do cuidado.
APRESENTADORA	[warmly] Uma excelente regra. Obrigada pela companhia. Consulte o capítulo online para acessar os painéis, os manuais e os detalhes metodológicos. Até o próximo episódio!
